Full_Date,Year,Month,Date,Day,Holiday_Name,Is_Holiday,Is_Public_Holiday,Is_Bank_Holiday,Is_Mercantile_Holiday,Is_Poya_Day,Is_Weekend
2022-01-10,2022,January,10,Monday,N/A,False,False,False,False,False,False
2022-01-11,2022,January,11,Tuesday,N/A,False,False,False,False,False,False
2022-01-12,2022,January,12,Wednesday,N/A,False,False,False,False,False,False
2022-01-13,2022,January,13,Thursday,N/A,False,False,False,False,False,False
2022-01-14,2022,January,14,Friday,Tamil Thai Pongal Day,True,True,True,True,False,False
2022-01-15,2022,January,15,Saturday,N/A,True,False,True,False,False,True
2022-01-16,2022,January,16,Sunday,N/A,True,False,True,False,False,True
2022-01-17,2022,January,17,Monday,Duruthu Full Moon Poya Day,True,True,True,False,True,False
2022-01-18,2022,January,18,Tuesday,N/A,False,False,False,False,False,False
2022-01-19,2022,January,19,Wednesday,N/A,False,False,False,False,False,False
2022-01-20,2022,January,20,Thursday,N/A,False,False,False,False,False,False
2022-01-21,2022,January,21,Friday,N/A,False,False,False,False,False,False
2022-01-22,2022,January,22,Saturday,N/A,True,False,True,False,False,True
2022-01-23,2022,January,23,Sunday,N/A,True,False,True,False,False,True
2022-01-24,2022,January,24,Monday,N/A,False,False,False,False,False,False
2022-01-25,2022,January,25,Tuesday,N/A,False,False,False,False,False,False
2022-01-26,2022,January,26,Wednesday,N/A,False,False,False,False,False,False
2022-01-27,2022,January,27,Thursday,N/A,False,False,False,False,False,False
2022-01-28,2022,January,28,Friday,N/A,False,False,False,False,False,False
2022-01-29,2022,January,29,Saturday,N/A,True,False,True,False,False,True
2022-01-30,2022,January,30,Sunday,N/A,True,False,True,False,False,True
2022-01-31,2022,January,31,Monday,N/A,False,False,False,False,False,False
2022-02-01,2022,February,1,Tuesday,N/A,False,False,False,False,False,False
2022-02-02,2022,February,2,Wednesday,N/A,False,False,False,False,False,False
2022-02-03,2022,February,3,Thursday,N/A,False,False,False,False,False,False
2022-02-04,2022,February,4,Friday,Independence Day,True,True,True,True,False,False
2022-02-05,2022,February,5,Saturday,N/A,True,False,True,False,False,True
2022-02-06,2022,February,6,Sunday,N/A,True,False,True,False,False,True
2022-02-07,2022,February,7,Monday,N/A,False,False,False,False,False,False
2022-02-08,2022,February,8,Tuesday,N/A,False,False,False,False,False,False
2022-02-09,2022,February,9,Wednesday,N/A,False,False,False,False,False,False
2022-02-10,2022,February,10,Thursday,N/A,False,False,False,False,False,False
2022-02-11,2022,February,11,Friday,N/A,False,False,False,False,False,False
2022-02-12,2022,February,12,Saturday,N/A,True,False,True,False,False,True
2022-02-13,2022,February,13,Sunday,N/A,True,False,True,False,False,True
2022-02-14,2022,February,14,Monday,N/A,False,False,False,False,False,False
2022-02-15,2022,February,15,Tuesday,N/A,False,False,False,False,False,False
2022-02-16,2022,February,16,Wednesday,Navam Full Moon Poya Day,True,True,True,False,True,False
2022-02-17,2022,February,17,Thursday,N/A,False,False,False,False,False,False
2022-02-18,2022,February,18,Friday,N/A,False,False,False,False,False,False
2022-02-19,2022,February,19,Saturday,N/A,True,False,True,False,False,True
2022-02-20,2022,February,20,Sunday,N/A,True,False,True,False,False,True
2022-02-21,2022,February,21,Monday,N/A,False,False,False,False,False,False
2022-02-22,2022,February,22,Tuesday,N/A,False,False,False,False,False,False
2022-02-23,2022,February,23,Wednesday,N/A,False,False,False,False,False,False
2022-02-24,2022,February,24,Thursday,N/A,False,False,False,False,False,False
2022-02-25,2022,February,25,Friday,N/A,False,False,False,False,False,False
2022-02-26,2022,February,26,Saturday,N/A,True,False,True,False,False,True
2022-02-27,2022,February,27,Sunday,N/A,True,False,True,False,False,True
2022-02-28,2022,February,28,Monday,N/A,False,False,False,False,False,False
2022-03-01,2022,March,1,Tuesday,Mahasivarathri Day,True,True,True,False,False,False
2022-03-02,2022,March,2,Wednesday,N/A,False,False,False,False,False,False
2022-03-03,2022,March,3,Thursday,N/A,False,False,False,False,False,False
2022-03-04,2022,March,4,Friday,N/A,False,False,False,False,False,False
2022-03-05,2022,March,5,Saturday,N/A,True,False,True,False,False,True
2022-03-06,2022,March,6,Sunday,N/A,True,False,True,False,False,True
2022-03-07,2022,March,7,Monday,N/A,False,False,False,False,False,False
2022-03-08,2022,March,8,Tuesday,N/A,False,False,False,False,False,False
2022-03-09,2022,March,9,Wednesday,N/A,False,False,False,False,False,False
2022-03-10,2022,March,10,Thursday,N/A,False,False,False,False,False,False
2022-03-11,2022,March,11,Friday,N/A,False,False,False,False,False,False
2022-03-12,2022,March,12,Saturday,N/A,True,False,True,False,False,True
2022-03-13,2022,March,13,Sunday,N/A,True,False,True,False,False,True
2022-03-14,2022,March,14,Monday,N/A,False,False,False,False,False,False
2022-03-15,2022,March,15,Tuesday,N/A,False,False,False,False,False,False
2022-03-16,2022,March,16,Wednesday,N/A,False,False,False,False,False,False
2022-03-17,2022,March,17,Thursday,Medin Full Moon Poya Day,True,True,True,False,True,False
2022-03-18,2022,March,18,Friday,N/A,False,False,False,False,False,False
2022-03-19,2022,March,19,Saturday,N/A,True,False,True,False,False,True
2022-03-20,2022,March,20,Sunday,N/A,True,False,True,False,False,True
2022-03-21,2022,March,21,Monday,N/A,False,False,False,False,False,False
2022-03-22,2022,March,22,Tuesday,N/A,False,False,False,False,False,False
2022-03-23,2022,March,23,Wednesday,N/A,False,False,False,False,False,False
2022-03-24,2022,March,24,Thursday,N/A,False,False,False,False,False,False
2022-03-25,2022,March,25,Friday,N/A,False,False,False,False,False,False
2022-03-26,2022,March,26,Saturday,N/A,True,False,True,False,False,True
2022-03-27,2022,March,27,Sunday,N/A,True,False,True,False,False,True
2022-03-28,2022,March,28,Monday,N/A,False,False,False,False,False,False
2022-03-29,2022,March,29,Tuesday,N/A,False,False,False,False,False,False
2022-03-30,2022,March,30,Wednesday,N/A,False,False,False,False,False,False
2022-03-31,2022,March,31,Thursday,N/A,False,False,False,False,False,False
2022-04-01,2022,April,1,Friday,N/A,False,False,False,False,False,False
2022-04-02,2022,April,2,Saturday,N/A,True,False,True,False,False,True
2022-04-03,2022,April,3,Sunday,N/A,True,False,True,False,False,True
2022-04-04,2022,April,4,Monday,N/A,False,False,False,False,False,False
2022-04-05,2022,April,5,Tuesday,N/A,False,False,False,False,False,False
2022-04-06,2022,April,6,Wednesday,N/A,False,False,False,False,False,False
2022-04-07,2022,April,7,Thursday,N/A,False,False,False,False,False,False
2022-04-08,2022,April,8,Friday,N/A,False,False,False,False,False,False
2022-04-09,2022,April,9,Saturday,N/A,True,False,True,False,False,True
2022-04-10,2022,April,10,Sunday,N/A,True,False,True,False,False,True
2022-04-11,2022,April,11,Monday,N/A,False,False,False,False,False,False
2022-04-12,2022,April,12,Tuesday,N/A,False,False,False,False,False,False
2022-04-13,2022,April,13,Wednesday,Day prior to Sinhala & Tamil New Year Day,True,True,True,True,False,False
2022-04-14,2022,April,14,Thursday,Sinhala & Tamil New Year Day,True,True,True,True,False,False
2022-04-15,2022,April,15,Friday,Good Friday,True,True,True,False,False,False
2022-04-16,2022,April,16,Saturday,Bak Full Moon Poya Day,True,True,True,False,True,True
2022-04-17,2022,April,17,Sunday,N/A,True,False,True,False,False,True
2022-04-18,2022,April,18,Monday,N/A,False,False,False,False,False,False
2022-04-19,2022,April,19,Tuesday,N/A,False,False,False,False,False,False
2022-04-20,2022,April,20,Wednesday,N/A,False,False,False,False,False,False
2022-04-21,2022,April,21,Thursday,N/A,False,False,False,False,False,False
2022-04-22,2022,April,22,Friday,N/A,False,False,False,False,False,False
2022-04-23,2022,April,23,Saturday,N/A,True,False,True,False,False,True
2022-04-24,2022,April,24,Sunday,N/A,True,False,True,False,False,True
2022-04-25,2022,April,25,Monday,N/A,False,False,False,False,False,False
2022-04-26,2022,April,26,Tuesday,N/A,False,False,False,False,False,False
2022-04-27,2022,April,27,Wednesday,N/A,False,False,False,False,False,False
2022-04-28,2022,April,28,Thursday,N/A,False,False,False,False,False,False
2022-04-29,2022,April,29,Friday,N/A,False,False,False,False,False,False
2022-04-30,2022,April,30,Saturday,N/A,True,False,True,False,False,True
2022-05-01,2022,May,1,Sunday,May Day,True,True,True,True,False,True
2022-05-02,2022,May,2,Monday,Special Bank Holiday (in lieu of May day which falls on a Sunday),True,False,True,False,False,False
2022-05-03,2022,May,3,Tuesday,Id-Ul-Fitr (Ramazan Festival Day),True,True,True,False,False,False
2022-05-04,2022,May,4,Wednesday,N/A,False,False,False,False,False,False
2022-05-05,2022,May,5,Thursday,N/A,False,False,False,False,False,False
2022-05-06,2022,May,6,Friday,N/A,False,False,False,False,False,False
2022-05-07,2022,May,7,Saturday,N/A,True,False,True,False,False,True
2022-05-08,2022,May,8,Sunday,N/A,True,False,True,False,False,True
2022-05-09,2022,May,9,Monday,N/A,False,False,False,False,False,False
2022-05-10,2022,May,10,Tuesday,N/A,False,False,False,False,False,False
2022-05-11,2022,May,11,Wednesday,N/A,False,False,False,False,False,False
2022-05-12,2022,May,12,Thursday,N/A,False,False,False,False,False,False
2022-05-13,2022,May,13,Friday,N/A,False,False,False,False,False,False
2022-05-14,2022,May,14,Saturday,N/A,True,False,True,False,False,True
2022-05-15,2022,May,15,Sunday,Vesak Full Moon Poya Day,True,True,True,False,True,True
2022-05-16,2022,May,16,Monday,Day following Vesak Full Moon Poya Day,True,True,True,True,True,False
2022-05-17,2022,May,17,Tuesday,N/A,False,False,False,False,False,False
2022-05-18,2022,May,18,Wednesday,N/A,False,False,False,False,False,False
2022-05-19,2022,May,19,Thursday,N/A,False,False,False,False,False,False
2022-05-20,2022,May,20,Friday,N/A,False,False,False,False,False,False
2022-05-21,2022,May,21,Saturday,N/A,True,False,True,False,False,True
2022-05-22,2022,May,22,Sunday,N/A,True,False,True,False,False,True
2022-05-23,2022,May,23,Monday,N/A,False,False,False,False,False,False
2022-05-24,2022,May,24,Tuesday,N/A,False,False,False,False,False,False
2022-05-25,2022,May,25,Wednesday,N/A,False,False,False,False,False,False
2022-05-26,2022,May,26,Thursday,N/A,False,False,False,False,False,False
2022-05-27,2022,May,27,Friday,N/A,False,False,False,False,False,False
2022-05-28,2022,May,28,Saturday,N/A,True,False,True,False,False,True
2022-05-29,2022,May,29,Sunday,N/A,True,False,True,False,False,True
2022-05-30,2022,May,30,Monday,N/A,False,False,False,False,False,False
2022-05-31,2022,May,31,Tuesday,N/A,False,False,False,False,False,False
2022-06-01,2022,June,1,Wednesday,N/A,False,False,False,False,False,False
